region,iso3c,country,year,vaccine,vaccine_code,vaccine_desc,target,doses,coverage
Industrialized,SVN,Slovenia,2014,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,8887,3942,44
Industrialized,SVN,Slovenia,2015,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,8771,4141,47
Industrialized,SVN,Slovenia,2016,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,8711,4498,52
Industrialized,SVN,Slovenia,2017,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,8650,3424,40
Industrialized,SVN,Slovenia,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,8710,3840,44
Industrialized,SVN,Slovenia,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,8945,3622,40
Industrialized,SVN,Slovenia,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,9287,3753,40
Industrialized,SWE,Sweden,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,81
Industrialized,SWE,Sweden,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,80
Industrialized,SWE,Sweden,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,78
Industrialized,SWE,Sweden,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,82
Industrialized,SWE,Sweden,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,86
Industrialized,SWE,Sweden,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,89
Industrialized,SWE,Sweden,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,73
Industrialized,SWE,Sweden,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,72
Industrialized,SWE,Sweden,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,75
Industrialized,SWE,Sweden,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,80
Industrialized,SWE,Sweden,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,82
Industrialized,SWE,Sweden,2015,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,82
Industrialized,SWE,Sweden,2016,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,83
Industrialized,SWE,Sweden,2017,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,82
Industrialized,SWE,Sweden,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,82
Industrialized,SWE,Sweden,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,81
Industrialized,SWE,Sweden,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,,,86
Industrialized,SWE,Sweden,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,76
Industrialized,SWE,Sweden,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,75
Industrialized,SWE,Sweden,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,,,80
ESAR,SYC,Seychelles,2014,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,636,534,84
ESAR,SYC,Seychelles,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,650,618,95
ESAR,SYC,Seychelles,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,670,668,100
ESAR,SYC,Seychelles,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,691,616,89
ESAR,SYC,Seychelles,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,712,680,96
ESAR,SYC,Seychelles,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,732,705,96
ESAR,SYC,Seychelles,2014,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,636,528,83
ESAR,SYC,Seychelles,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,650,605,93
ESAR,SYC,Seychelles,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,670,663,99
ESAR,SYC,Seychelles,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,691,566,82
ESAR,SYC,Seychelles,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,712,685,96
ESAR,SYC,Seychelles,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,732,498,68
ESAR,SYC,Seychelles,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,745,182,24
ESAR,SYC,Seychelles,2018,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,627,535,85
ESAR,SYC,Seychelles,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,642,614,96
ESAR,SYC,Seychelles,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,663,669,99
ESAR,SYC,Seychelles,2018,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,627,533,85
ESAR,SYC,Seychelles,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,642,595,93
ESAR,SYC,Seychelles,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,663,654,99
EAPR,THA,Thailand,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,409382,329231,80
EAPR,THA,Thailand,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,404643,266527,66
EAPR,THA,Thailand,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,138072,104805,76
EAPR,THA,Thailand,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,404599,266527,66
CEECIS,TKM,Turkmenistan,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,101092,98042,97
CEECIS,TKM,Turkmenistan,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,103143,98476,95
CEECIS,TKM,Turkmenistan,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,107953,112028,99
CEECIS,TKM,Turkmenistan,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,115752,122572,99
CEECIS,TKM,Turkmenistan,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,,,99
CEECIS,TKM,Turkmenistan,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,103143,98193,95
CEECIS,TKM,Turkmenistan,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,107953,111711,99
CEECIS,TKM,Turkmenistan,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,115752,122258,99
CEECIS,TKM,Turkmenistan,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,,,99
LACR,TTO,Trinidad and Tobago,2013,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,8769,1699,19
LACR,TTO,Trinidad and Tobago,2015,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,18312,2508,14
LACR,TTO,Trinidad and Tobago,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,18586,9841,53
LACR,TTO,Trinidad and Tobago,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,18867,3991,21
LACR,TTO,Trinidad and Tobago,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,19156,5999,31
LACR,TTO,Trinidad and Tobago,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,19390,3469,18
LACR,TTO,Trinidad and Tobago,2013,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,8769,687,8
LACR,TTO,Trinidad and Tobago,2015,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,18312,1179,6
LACR,TTO,Trinidad and Tobago,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,18586,1126,6
LACR,TTO,Trinidad and Tobago,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,18867,2355,12
LACR,TTO,Trinidad and Tobago,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,19156,2685,14
LACR,TTO,Trinidad and Tobago,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,19390,1686,9
LACR,TTO,Trinidad and Tobago,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,18226,2508,14
LACR,TTO,Trinidad and Tobago,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,18226,1179,6
ESAR,TZA,United Republic of Tanzania,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,665543,339643,51
ESAR,TZA,United Republic of Tanzania,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,688398,534231,78
ESAR,TZA,United Republic of Tanzania,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,711890,585292,82
ESAR,TZA,United Republic of Tanzania,2018,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,665543,128021,19
ESAR,TZA,United Republic of Tanzania,2019,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,688398,334649,49
ESAR,TZA,United Republic of Tanzania,2020,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,711890,412415,58
ESAR,TZA,United Republic of Tanzania,2019,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,664340,321692,48
ESAR,TZA,United Republic of Tanzania,2020,HPV,15HPV1_F,Population turning 15 in the reporting year that received any time between age 9- 14 at least one dose of HPV vaccine,687321,531805,77
ESAR,TZA,United Republic of Tanzania,2019,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,664340,112160,17
ESAR,TZA,United Republic of Tanzania,2020,HPV,15HPVC_F,Population turning 15 in the reporting year that received any time between age 9- 14 the full recommended schedule of HPV vaccine,687321,317243,46
ESAR,UGA,Uganda,2016,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,571579,709558,99
ESAR,UGA,Uganda,2017,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,591921,725350,99
ESAR,UGA,Uganda,2018,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,612430,755428,99
ESAR,UGA,Uganda,2019,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,632022,693789,99
ESAR,UGA,Uganda,2020,HPV,PRHPV1_F,Target population who received the first dose of HPV vaccine in the reporting year,650039,483067,74
ESAR,UGA,Uganda,2016,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,571579,174283,30
ESAR,UGA,Uganda,2017,HPV,PRHPVC_F,Target population who received the last dose of HPV vaccine in the reporting year,591921,338237,57
